  1.6698E-01,  1.4755E+00,  4.6074E+07,  3.2070E+07,  1.4075E+07,  5.7493E+06,  2.1859E+06,  8.3108E+05,  5.5145E+05,  3.6590E+05,  2.5749E+05,  1.4342E+05,  9.2057E+04,  5.9088E+04,  4.0122E+04,  2.7244E+04,  1.8807E+04,  1.2983E+04,  4.9074E+03,  1.8549E+03,  5.3063E+02,  1.5179E+02,  4.3417E+01,  1.2419E+01,  3.6310E+00,  1.0617E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6911E-01,  1.5371E+00,  4.1606E+07,  2.7764E+07,  1.1529E+07,  4.5597E+06,  1.7175E+06,  6.4694E+05,  3.9407E+05,  2.4004E+05,  1.5927E+05,  8.3192E+04,  5.2664E+04,  3.3339E+04,  2.2513E+04,  1.5203E+04,  1.0146E+04,  6.7706E+03,  2.4917E+03,  9.1702E+02,  2.7369E+02,  8.1683E+01,  2.4361E+01,  7.2654E+00,  2.1408E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.7181E-01,  1.6075E+00,  3.8738E+07,  2.4972E+07,  9.7140E+06,  3.7073E+06,  1.3882E+06,  5.1978E+05,  2.8252E+05,  1.5356E+05,  9.4478E+04,  4.5826E+04,  2.7877E+04,  1.6958E+04,  1.1051E+04,  7.2020E+03,  4.5718E+03,  2.9022E+03,  1.0529E+03,  3.8196E+02,  1.2335E+02,  3.9835E+01,  1.2850E+01,  4.1452E+00,  1.2151E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.7521E-01,  1.6871E+00,  3.6279E+07,  2.2931E+07,  8.5458E+06,  3.1649E+06,  1.1648E+06,  4.2869E+05,  2.0615E+05,  9.9129E+04,  5.5427E+04,  2.3430E+04,  1.3900E+04,  8.2463E+03,  5.0115E+03,  3.0456E+03,  1.8388E+03,  1.1102E+03,  3.9880E+02,  1.4326E+02,  5.0733E+01,  1.7967E+01,  6.3563E+00,  2.2488E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.7946E-01,  1.7784E+00,  2.8969E+07,  1.7695E+07,  6.1578E+06,  2.2184E+06,  8.2731E+05,  3.0853E+05,  1.2874E+05,  5.3722E+04,  2.6514E+04,  9.0346E+03,  5.1169E+03,  2.8980E+03,  1.5081E+03,  7.8481E+02,  4.4607E+02,  2.5354E+02,  9.7706E+01,  3.7652E+01,  1.4587E+01,  5.6512E+00,  2.1810E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.8470E-01,  1.8836E+00,  2.0431E+07,  1.1754E+07,  3.6887E+06,  1.2766E+06,  4.8727E+05,  1.8598E+05,  6.8624E+04,  2.5321E+04,  1.0903E+04,  2.7533E+03,  1.3808E+03,  6.9250E+02,  3.2346E+02,  1.5109E+02,  7.8907E+01,  4.1210E+01,  1.6817E+01,  6.8627E+00,  2.9345E+00,  1.2548E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9105E-01,  2.0057E+00,  1.5575E+07,  8.6617E+06,  2.3745E+06,  7.5519E+05,  2.7865E+05,  1.0282E+05,  3.5452E+04,  1.2224E+04,  4.8771E+03,  1.0393E+03,  4.3075E+02,  1.7853E+02,  8.6844E+01,  4.2245E+01,  2.0718E+01,  1.0161E+01,  3.8017E+00,  1.4224E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9862E-01,  2.1490E+00,  1.0226E+07,  5.2770E+06,  1.1485E+06,  3.1662E+05,  1.1056E+05,  3.8608E+04,  1.2783E+04,  4.2323E+03,  1.6654E+03,  3.6423E+02,  1.4094E+02,  5.4540E+01,  2.5796E+01,  1.2201E+01,  5.7005E+00,  2.6634E+00,  1.2444E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0741E-01,  2.3193E+00,  1.0567E+06,  5.9323E+05,  1.7445E+05,  5.9318E+04,  2.3322E+04,  9.1693E+03,  3.3423E+03,  1.2183E+03,  5.0610E+02,  1.1342E+02,  4.6789E+01,  1.9302E+01,  7.5045E+00,  2.9177E+00,  1.1344E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1742E-01,  2.5245E+00,  2.7012E+05,  1.8045E+05,  5.7177E+04,  2.2052E+04,  1.0353E+04,  4.8603E+03,  2.3614E+03,  1.1473E+03,  5.9165E+02,  1.7724E+02,  1.1455E+02,  7.4035E+01,  4.0098E+01,  2.1717E+01,  1.0114E+01,  4.7100E+00,  2.1703E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2854E-01,  2.7751E+00,  3.9508E+05,  2.1112E+05,  6.4088E+04,  2.7900E+04,  1.7419E+04,  1.0875E+04,  7.6003E+03,  5.3117E+03,  3.8371E+03,  2.1394E+03,  1.3948E+03,  9.0931E+02,  5.9331E+02,  3.8712E+02,  2.4377E+02,  1.5350E+02,  9.3860E+01,  5.7393E+01,  3.4401E+01,  2.0620E+01,  1.1437E+01,  6.3436E+00,  3.4402E+00,  1.8657E+00,  1.0118E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.4063E-01,  3.0870E+00,  9.7584E+05,  5.2746E+05,  2.5920E+05,  1.5264E+05,  1.0771E+05,  7.6010E+04,  6.0500E+04,  4.8154E+04,  3.9316E+04,  2.7576E+04,  1.9024E+04,  1.3124E+04,  8.8456E+03,  5.9618E+03,  3.9761E+03,  2.6518E+03,  1.7847E+03,  1.2011E+03,  7.9058E+02,  5.2036E+02,  3.4333E+02,  2.2652E+02,  1.4469E+02,  9.2425E+01,  6.3285E+01,  4.3328E+01,  1.4969E+01,  4.2064E+00,  0.0000E+00,  0.0000E+00
  2.5351E-01,  3.4803E+00,  2.6019E+06,  1.5506E+06,  7.9668E+05,  4.9029E+05,  3.6141E+05,  2.6640E+05,  2.1372E+05,  1.7145E+05,  1.4025E+05,  9.7580E+04,  6.8171E+04,  4.7625E+04,  3.3696E+04,  2.3841E+04,  1.6639E+04,  1.1612E+04,  7.9050E+03,  5.3813E+03,  3.4910E+03,  2.2647E+03,  1.3536E+03,  8.0904E+02,  4.4237E+02,  2.4188E+02,  1.2756E+02,  6.7261E+01,  1.4985E+01,  2.8620E+00,  0.0000E+00,  0.0000E+00
  2.6693E-01,  3.9874E+00,  2.8199E+06,  1.7241E+06,  1.0331E+06,  6.8003E+05,  4.9175E+05,  3.5560E+05,  2.7981E+05,  2.2017E+05,  1.7874E+05,  1.2539E+05,  8.8541E+04,  6.2520E+04,  4.1157E+04,  2.7094E+04,  1.8380E+04,  1.2469E+04,  7.2940E+03,  4.2667E+03,  2.6062E+03,  1.5920E+03,  8.5545E+02,  4.5969E+02,  2.3512E+02,  1.2026E+02,  5.4370E+01,  2.4579E+01,  3.9107E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.8065E-01,  4.6562E+00,  2.2370E+06,  1.4340E+06,  9.0067E+05,  5.9997E+05,  4.2389E+05,  2.9948E+05,  2.3216E+05,  1.7997E+05,  1.4387E+05,  9.7785E+04,  5.7468E+04,  3.3773E+04,  2.0363E+04,  1.2278E+04,  7.4086E+03,  4.4705E+03,  2.7469E+03,  1.6879E+03,  9.9165E+02,  5.8262E+02,  3.0877E+02,  1.6364E+02,  7.8453E+01,  3.7611E+01,  1.4299E+01,  5.4362E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.9439E-01,  5.5592E+00,  1.4059E+06,  8.8078E+05,  5.1401E+05,  3.2447E+05,  2.1830E+05,  1.4621E+05,  1.0353E+05,  7.3306E+04,  5.4577E+04,  3.3578E+04,  1.8863E+04,  1.0566E+04,  6.2609E+03,  3.7044E+03,  2.1841E+03,  1.2863E+03,  7.7894E+02,  4.7136E+02,  2.7110E+02,  1.5584E+02,  8.4005E+01,  4.5265E+01,  2.2013E+01,  1.0701E+01,  3.7570E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.0790E-01,  6.8183E+00,  6.5459E+05,  3.8407E+05,  1.8608E+05,  1.0040E+05,  5.9000E+04,  3.4570E+04,  2.2961E+04,  1.5236E+04,  1.0576E+04,  5.5709E+03,  2.7764E+03,  1.3780E+03,  7.7615E+02,  4.3626E+02,  2.1965E+02,  1.1045E+02,  6.8019E+01,  4.1852E+01,  2.7105E+01,  1.7544E+01,  1.0126E+01,  5.8422E+00,  3.1374E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.2089E-01,  8.6350E+00,  2.2345E+05,  4.7914E+04,  1.3755E+04,  4.4289E+03,  1.5734E+03,  5.5817E+02,  3.0040E+02,  1.6072E+02,  9.1047E+01,  3.2501E+01,  6.6787E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.3316E-01,  1.1372E+01,  1.0143E+03,  3.3809E+01,  3.8223E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.4447E-01,  1.5700E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5467E-01,  2.2186E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6363E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.7124E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.7745E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.8225E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.8565E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.8767E-01,  2.8421E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.8836E-01,  1.8496E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.8777E-01,  1.2720E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.8593E-01,  9.2108E+00,  2.5532E+04,  3.7967E+03,  8.6524E+02,  2.0844E+02,  5.4801E+01,  1.4623E+01,  5.8193E+00,  2.3511E+00,  9.5216E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.8290E-01,  6.9654E+00,  1.3546E+05,  1.0086E+05,  4.6985E+04,  2.3459E+04,  1.2922E+04,  7.1281E+03,  4.3912E+03,  2.7108E+03,  1.8032E+03,  9.2424E+02,  4.2665E+02,  1.9825E+02,  1.0436E+02,  5.5122E+01,  2.6340E+01,  1.2614E+01,  7.6794E+00,  4.6820E+00,  2.9712E+00,  1.8875E+00,  1.1631E+00,  7.1730E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.7870E-01,  5.4602E+00,  5.4843E+05,  4.0147E+05,  2.3402E+05,  1.4417E+05,  9.5090E+04,  6.2989E+04,  4.4130E+04,  3.0899E+04,  2.2788E+04,  1.3695E+04,  7.4930E+03,  4.1122E+03,  2.3864E+03,  1.3871E+03,  8.0831E+02,  4.7161E+02,  2.7987E+02,  1.6622E+02,  9.4373E+01,  5.3615E+01,  2.8483E+01,  1.5138E+01,  7.2307E+00,  3.4551E+00,  1.6170E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.7337E-01,  4.4099E+00,  1.0529E+06,  6.7199E+05,  4.1222E+05,  2.7503E+05,  1.9958E+05,  1.4483E+05,  1.1372E+05,  8.9288E+04,  7.2341E+04,  5.0558E+04,  3.1283E+04,  1.9357E+04,  1.1995E+04,  7.4331E+03,  4.6141E+03,  2.8642E+03,  1.7298E+03,  1.0447E+03,  6.1145E+02,  3.5788E+02,  1.9283E+02,  1.0390E+02,  5.0612E+01,  2.4655E+01,  1.0088E+01,  4.1274E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6692E-01,  3.6512E+00,  1.0622E+06,  6.5462E+05,  3.5562E+05,  2.2345E+05,  1.6240E+05,  1.1803E+05,  9.3999E+04,  7.4863E+04,  6.1347E+04,  4.3612E+04,  3.1541E+04,  2.2810E+04,  1.5489E+04,  1.0517E+04,  7.4521E+03,  5.2801E+03,  3.3880E+03,  2.1739E+03,  1.3594E+03,  8.5011E+02,  4.8856E+02,  2.8078E+02,  1.4875E+02,  7.8802E+01,  3.8718E+01,  1.9022E+01,  3.8735E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5939E-01,  3.0894E+00,  2.6935E+05,  1.4572E+05,  7.1636E+04,  4.2201E+04,  2.9791E+04,  2.1031E+04,  1.6744E+04,  1.3331E+04,  1.0885E+04,  7.6313E+03,  5.2668E+03,  3.6349E+03,  2.4510E+03,  1.6527E+03,  1.1023E+03,  7.3519E+02,  4.9509E+02,  3.3341E+02,  2.1961E+02,  1.4466E+02,  9.6354E+01,  6.4179E+01,  4.0921E+01,  2.6092E+01,  1.7369E+01,  1.1561E+01,  4.0107E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5082E-01,  2.6623E+00,  4.5034E+03,  2.8172E+03,  8.0547E+02,  3.1784E+02,  1.7309E+02,  9.4261E+01,  5.6658E+01,  3.4056E+01,  2.1372E+01,  9.1737E+00,  6.0953E+00,  4.0499E+00,  2.6396E+00,  1.7204E+00,  1.1213E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.4125E-01,  2.3331E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.3077E-01,  2.0738E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.1951E-01,  1.8684E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.0761E-01,  1.7043E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.9527E-01,  1.5712E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.8274E-01,  1.4638E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.7030E-01,  1.3772E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.5826E-01,  1.3075E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.4697E-01,  1.2521E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.3678E-01,  1.2090E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2802E-01,  1.1768E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2100E-01,  1.1542E+00,  1.8907E+00,  1.8907E+00,  1.7066E+00,  1.2469E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
